,datetime,sender,text
53,"06/12/17, 10:52:26 AM",Sush, It was REALLY painful!
54,"06/12/17, 10:52:57 AM",Didige, Paapaa
55,"06/12/17, 10:53:14 AM",Sush, 😅
56,"07/12/17, 1:35:35 AM",Sush, Test
57,"07/12/17, 3:17:48 AM",Sush, Digggs
58,"07/12/17, 3:41:20 AM",Didige, Are you hereeeee
59,"07/12/17, 3:41:48 AM",Sush, Nooo
60,"07/12/17, 3:41:50 AM",Sush, Tonight
61,"07/12/17, 3:42:05 AM",Sush, Abu Dhabi
62,"07/12/17, 3:42:11 AM",Didige, Kya bey kyun excite karre
63,"07/12/17, 3:42:16 AM",Sush, 😂
64,"07/12/17, 3:42:17 AM",Didige, Worst airport no?
65,"07/12/17, 3:42:21 AM",Sush, Ya totally
66,"07/12/17, 3:42:34 AM",Sush, Like 10 years ago
67,"07/12/17, 3:42:45 AM",Didige, Reallyyyyy
68,"07/12/17, 3:42:47 AM",Sush, All staring uncles also
69,"07/12/17, 3:42:52 AM",Sush, I'm sleep deprived as fuck
70,"07/12/17, 3:43:01 AM",Sush, I yelled at one lol
71,"07/12/17, 3:43:03 AM",Didige, ushoo
72,"07/12/17, 3:43:11 AM",Sush, Siggu leda? I asked
73,"07/12/17, 3:43:13 AM",Didige, didn't get sleep on the flight?
74,"07/12/17, 3:43:19 AM",Didige, 🤣
75,"07/12/17, 3:43:23 AM",Sush, Are u proud
76,"07/12/17, 3:43:32 AM",Sush, Ya bro didn't get ANY sleep
77,"07/12/17, 3:43:45 AM",Sush, Have to pull an all nighter when I get home also lol
78,"07/12/17, 3:44:18 AM",Didige, Yes 
79,"07/12/17, 3:44:21 AM",Didige, Dayummmm
80,"07/12/17, 3:44:33 AM",Didige, drink some wine and sleep on the flight
81,"07/12/17, 3:44:47 AM",Didige, the wine helps especially at that altitude
82,"07/12/17, 3:44:54 AM",Didige, 2 glasses and you'll be knocked out
83,"07/12/17, 3:45:11 AM",Sush, Yaaa I'm not drinking these days but
84,"07/12/17, 3:45:30 AM",Sush, Hopefully I'm tired enough to sleep off
85,"07/12/17, 3:45:50 AM",Didige, lolll
86,"07/12/17, 3:46:00 AM",Didige, that's your best bet now
87,"07/12/17, 3:53:23 AM",Sush, Baap
88,"07/12/17, 3:53:28 AM",Sush, There's one kid behind me
89,"07/12/17, 3:53:32 AM",Sush, WHY
90,"07/12/17, 3:53:36 AM",Sush, 😭😭😭😭😭😭
91,"07/12/17, 3:53:53 AM",Didige, 🙈
92,"07/12/17, 3:54:00 AM",Didige, hate that
93,"07/12/17, 3:54:00 AM",Sush, Siggghhhhh
94,"07/12/17, 3:54:03 AM",Sush, Yaaaa
95,"07/12/17, 3:54:15 AM",Sush, Esp tiny babies you can't even get irritated AT them
96,"07/12/17, 3:54:36 AM",Sush, All these crazy pressure changes are so hard on their tiny little bodies
97,"07/12/17, 6:05:13 AM",Didige, Really it's so annoying that you can't be mad at them
98,"07/12/17, 6:06:12 AM",Didige," You want to be mad at the parents but you see them struggling and you end of empathising , smiling like a jackass or helping them"
99,"07/12/17, 6:06:14 AM",Didige, 🙈
100,"[07/12/17, 8:25:22 AM",Sush, ‎image omitted
101,"07/12/17, 8:25:39 AM",Sush, Andddd sush is in Hyd
102,"07/12/17, 9:09:36 AM",Didige, BWAHAHAAHAHAHAHAAHAH
103,"07/12/17, 9:09:37 AM",Didige, alalalalalala
104,"07/12/17, 9:09:38 AM",Didige, welcome backkk
105,"08/12/17, 2:28:35 AM",Sush, Hiiiii
106,"08/12/17, 2:28:46 AM",Sush, From same city
107,"08/12/17, 2:29:51 AM",Didige, Hiii doood
108,"08/12/17, 2:30:01 AM",Didige, I was just insta messaging your sister
109,"08/12/17, 2:30:08 AM",Didige, Asked her to put a photo of you
110,"08/12/17, 2:30:15 AM",Sush, Oh 😂😂
111,"08/12/17, 2:30:19 AM",Sush, She's in chennaiiiii
112,"08/12/17, 2:30:24 AM",Sush, And I look homeless
113,"08/12/17, 2:30:38 AM",Didige, Ya she told me
114,"[08/12/17, 2:30:37 AM",Sush, ‎image omitted
115,"08/12/17, 2:30:44 AM",Didige, And I was like macha
116,"08/12/17, 2:30:50 AM",Didige, Cheating hain ye
117,"08/12/17, 2:31:06 AM",Sush, Truly homeless
118,"08/12/17, 2:31:09 AM",Sush, I haven't showered
119,"08/12/17, 2:31:13 AM",Didige, Absolutely
120,"08/12/17, 2:31:24 AM",Sush, My Mom was like errrr
121,"[08/12/17, 2:31:45 AM",Didige, ‎image omitted
122,"08/12/17, 2:32:01 AM",Sush, Ayy very festive!
123,"[08/12/17, 2:32:14 AM",Sush, ‎image omitted
124,"08/12/17, 2:32:23 AM",Sush, Some Phoenix
125,"08/12/17, 2:32:50 AM",Sush, Omg I have a legit moochi
126,"08/12/17, 2:33:18 AM",Didige, 😅
127,"08/12/17, 2:33:21 AM",Sush, When am I seeing your cheers
128,"08/12/17, 2:33:25 AM",Sush, Chehra
129,"08/12/17, 2:33:27 AM",Didige, I like the t shirt
130,"08/12/17, 2:33:36 AM",Sush, I am going to Chennai next week!
131,"08/12/17, 2:33:42 AM",Sush, Monday to Sunday
132,"08/12/17, 2:33:55 AM",Didige, Ya your sister told me that also
133,"08/12/17, 2:33:56 AM",Didige, Lol
134,"08/12/17, 2:34:01 AM",Didige, And I was like hmmm
135,"08/12/17, 2:34:04 AM",Sush, Paati said um excuse where are
136,"08/12/17, 2:34:18 AM",Sush, Ya and sister was like chill here for a few days so I said ok
137,"08/12/17, 2:36:35 AM",Sush, Y u don't want to show chehra bro
138,"08/12/17, 2:36:42 AM",Didige, And you're leaving 23rd naa?
139,"08/12/17, 2:36:49 AM",Sush, 30thh
140,"08/12/17, 2:37:13 AM",Didige, Okay phew
141,"08/12/17, 2:37:22 AM",Didige, Sunday
142,"08/12/17, 2:37:23 AM",Sush, Are you going back to Goa
143,"08/12/17, 2:38:04 AM",Didige," No but I start shooting Monday. And since it's season I am obviously , off course helping with TOS work"
144,"08/12/17, 2:38:13 AM",Didige, So life is casually playing football
145,"08/12/17, 2:38:18 AM",Sush, Of course 😅
146,"08/12/17, 10:55:52 AM",Sush, What 90s party bro
147,"08/12/17, 10:55:56 AM",Sush, Looks very set
148,"08/12/17, 10:56:23 AM",Sush, Kiska budday
149,"08/12/17, 11:13:30 AM",Didige, Ahaaaaa
150,"08/12/17, 11:13:33 AM",Didige, 🕺🏻🕺🏻
151,"08/12/17, 11:13:39 AM",Didige, Made you wonder !
152,"08/12/17, 11:13:41 AM",Didige, Phewww
153,"08/12/17, 11:13:45 AM",Didige, That was the intention
154,"08/12/17, 11:14:04 AM",Didige, Resurrecting TOS raa
155,"08/12/17, 11:14:09 AM",Didige, I'll fill you in
156,"08/12/17, 11:14:13 AM",Sush, Ohhh
157,"08/12/17, 11:14:16 AM",Sush, Ok ok 
158,"08/12/17, 11:14:46 AM",Sush, Ya I was like who is this new person I don't even know whose budday is important enough for insta
159,"08/12/17, 11:14:57 AM",Sush, 🤔🤔🤔🤔🤔
160,"08/12/17, 11:15:31 AM",Didige, BWAHAHAHAH
161,"08/12/17, 11:15:39 AM",Didige, Go like everything
162,"08/12/17, 11:15:44 AM",Didige, Share also 😛
163,"08/12/17, 11:15:53 AM",Didige, Actually no when you come you share
164,"09/12/17, 5:33:35 AM",Didige, Driving da
165,"09/12/17, 5:33:35 AM",Sush, Hellooo
166,"09/12/17, 5:33:40 AM",Sush, Ohhh
167,"09/12/17, 7:38:05 AM",Sush, Digggs
168,"09/12/17, 7:38:10 AM",Sush, Just showered!
169,"09/12/17, 7:38:32 AM",Sush, No energy to leave house thoughhhh so zonked slept some 2 hrs last night
170,"09/12/17, 7:40:04 AM",Didige, Ayeee
171,"09/12/17, 7:40:32 AM",Didige, No worries
172,"09/12/17, 11:32:46 AM",Sush, Didige!
173,"09/12/17, 11:32:50 AM",Sush, You saw Ladybird?
174,"10/12/17, 1:53:47 AM",Didige, No da
175,"10/12/17, 3:47:34 AM",Sush, Kya karre
176,"10/12/17, 3:47:50 AM",Didige, Yoo
177,"10/12/17, 3:47:59 AM",Sush, 👋🏽
178,"10/12/17, 3:48:00 AM",Didige, At Alex's house
179,"10/12/17, 3:48:13 AM",Didige, Hungover like a dog
180,"10/12/17, 3:48:21 AM",Sush, 😅
181,"10/12/17, 3:48:29 AM",Didige, Milenge?
182,"10/12/17, 3:48:42 AM",Sush, Hau!
183,"10/12/17, 3:48:55 AM",Sush, deli9? Lol
184,"10/12/17, 3:49:02 AM",Didige, 😅
185,"10/12/17, 3:49:16 AM",Didige, I was going to say the same
186,"10/12/17, 3:49:24 AM",Sush, 😂
187,"10/12/17, 3:49:28 AM",Sush, Doneee
188,"10/12/17, 3:49:33 AM",Sush, Kab?
189,"10/12/17, 3:49:39 AM",Didige, Baap gallery cafe jainge kya
190,"10/12/17, 3:49:46 AM",Sush, Haan sure
191,"10/12/17, 3:49:49 AM",Didige, I can leave in 15
192,"10/12/17, 3:49:57 AM",Sush, From secbad?
193,"10/12/17, 3:50:03 AM",Didige, No no
194,"10/12/17, 3:50:05 AM",Sush, Ok wait my parents are out for lunch
195,"10/12/17, 3:50:06 AM",Didige, He moved
196,"10/12/17, 3:50:16 AM",Didige, Rd no. 12
197,"10/12/17, 3:50:21 AM",Sush, I have to wait for them to return because they don't have keys
198,"10/12/17, 3:50:29 AM",Sush, They should be home anytime now
199,"10/12/17, 3:50:30 AM",Didige, Vokay
200,"10/12/17, 3:50:40 AM",Sush, I'll leave when they get here
201,"10/12/17, 3:50:47 AM",Sush, So I'll text when they're here
202,"10/12/17, 3:50:48 AM",Didige, Cooooooooll
203,"10/12/17, 3:50:54 AM",Sush, I think they're on the way home
204,"10/12/17, 3:51:06 AM",Sush, I'm watching the crown
205,"10/12/17, 3:51:07 AM",Sush, So good
206,"10/12/17, 3:51:16 AM",Sush, Anyway see you sooooooon
207,"10/12/17, 3:51:21 AM",Didige, Haha
208,"10/12/17, 4:17:53 AM",Sush, Can leave in ten!
209,"10/12/17, 4:18:08 AM",Sush, Theek hai?
210,"10/12/17, 4:18:18 AM",Didige, Yup
211,"10/12/17, 4:18:27 AM",Didige, I am ready to leave
212,"10/12/17, 4:18:33 AM",Didige, I want desssserttt
213,"10/12/17, 4:22:17 AM",Didige, Brooo
214,"10/12/17, 4:22:32 AM",Didige, Shall we go to concu
215,"10/12/17, 4:22:45 AM",Didige, Meet me on road no.12
216,"10/12/17, 4:23:20 AM",Didige, Flushyyyyyyyyyyy
217,"10/12/17, 4:23:40 AM",Didige, ‎Missed voice call
218,"10/12/17, 4:37:17 AM",Didige, BROOOO
219,"[10/12/17, 10:24:07 AM",Sush, ‎image omitted
220,"[10/12/17, 12:05:44 PM",Didige, ‎image omitted
221,"10/12/17, 12:05:50 PM",Didige, Want to make cover photo
222,"10/12/17, 12:06:10 PM",Didige, But I feel like who center tree ka focus nahi aara
223,"10/12/17, 7:38:03 PM",Sush, Yaa it's strange
224,"11/12/17, 12:13:23 AM",Sush, Bro
225,"11/12/17, 12:13:27 AM",Sush, Shall I chop off hair
226,"11/12/17, 12:13:53 AM",Sush, But my ears will be cold
227,"11/12/17, 12:13:56 AM",Sush, 👂
228,"11/12/17, 12:14:08 AM",Didige, Yeah
229,"11/12/17, 12:14:25 AM",Didige, Chop In summer
230,"11/12/17, 12:14:52 AM",Sush, Yaaa
231,"11/12/17, 12:14:59 AM",Sush, But ugh temptation is there ab
232,"11/12/17, 12:15:35 AM",Didige, Does your hair grow fast?
233,"11/12/17, 12:15:56 AM",Sush, Hau
234,"11/12/17, 12:16:27 AM",Sush, But short hair is so maintenance
235,"11/12/17, 12:16:31 AM",Sush, Even long hair is
236,"11/12/17, 12:16:44 AM",Sush, Medium is v low effort
237,"11/12/17, 12:16:59 AM",Sush, Just have to keep it clean 😅
238,"11/12/17, 12:17:04 AM",Didige, short maintenance kaisa?
239,"11/12/17, 12:17:17 AM",Sush, It always has to be freshly washed
240,"11/12/17, 12:17:22 AM",Didige," Has anyone ever told you , you are a guguuu in life"
241,"11/12/17, 12:17:25 AM",Sush, My hair needs little styling when it is washed
242,"11/12/17, 12:17:33 AM",Sush," Other than you, nahi"
243,"11/12/17, 12:17:33 AM",Didige, Hmmm
244,"11/12/17, 12:17:41 AM",Sush, *when it is short
245,"11/12/17, 12:17:54 AM",Didige, And all clothes don't go Na?
246,"11/12/17, 12:18:05 AM",Didige, Like you know what I mean?
247,"11/12/17, 12:18:33 AM",Sush, Idk but I'm wondering if it'll be more 'smart' for interview season
248,"11/12/17, 12:18:44 AM",Sush, Dekhenge I guess
249,"11/12/17, 12:18:57 AM",Sush, Like my hair is feeling v blah now
250,"11/12/17, 12:19:01 AM",Didige, 🤔
251,"11/12/17, 12:19:03 AM",Sush, Something is needed
252,"11/12/17, 12:19:26 AM",Didige, Layer it
253,"11/12/17, 12:19:32 AM",Didige, Only in the front
254,"11/12/17, 12:19:43 AM",Sush, Ya at least that is needed
255,"11/12/17, 12:19:49 AM",Sush, It looks overgrown
256,"11/12/17, 12:19:48 AM",Didige, Bangs but 2 levels
257,"11/12/17, 12:36:29 AM",Didige, Get 2 layers of bangs on one side
258,"11/12/17, 12:36:37 AM",Didige, the side you throw your hair at
259,"11/12/17, 12:36:42 AM",Didige, Dude
260,"11/12/17, 12:36:54 AM",Didige, Arpi says I watch greys like bold and the beautiful .
261,"11/12/17, 12:37:02 AM",Didige, She's kinda right. 14 seasons .
262,"11/12/17, 12:37:45 AM",Didige, I watched some episodes from season 7 last night 🙈
263,"11/12/17, 12:38:28 AM",Sush, Lolol
264,"11/12/17, 12:38:34 AM",Sush, Ya dude same
265,"11/12/17, 12:38:43 AM",Sush, I v often use it to fill background silence
266,"11/12/17, 12:39:50 AM",Didige, Blegh
267,"11/12/17, 12:40:06 AM",Sush, Uggghhjh Im at apple waiting to see if my motherboard is fried
268,"11/12/17, 12:40:09 AM",Sush, Dyingggg
269,"11/12/17, 12:40:31 AM",Sush, Dude it's 45k to replace the motherboard fucking hell
270,"11/12/17, 12:41:28 AM",Didige, WTF
271,"11/12/17, 12:41:34 AM",Didige, Fucking apple dude!
272,"11/12/17, 12:41:58 AM",Didige, I am meeting Nain for lunch lol
273,"11/12/17, 12:42:06 AM",Didige, You want to come hangout with us
274,"11/12/17, 12:43:25 AM",Sush, Omg i can't Nain today
275,"11/12/17, 12:44:00 AM",Didige, hahaha okayy
276,"11/12/17, 12:44:59 AM",Sush, 😅
277,"11/12/17, 1:37:04 AM",Sush, Gah this tech repair makes you feel so vulnerable
278,"11/12/17, 1:37:12 AM",Sush, Information asymmetry
279,"11/12/17, 2:28:50 AM",Didige, Lol whut
280,"11/12/17, 6:32:57 AM",Sush, Means you're at their mercy
281,"11/12/17, 6:33:08 AM",Sush, Because you don't know enough to say it they're right or wrong
282,"11/12/17, 9:03:26 AM",Didige, Hahahaha sortaaa
283,"11/12/17, 11:04:04 PM",Sush, How was Nain lol
284,"12/12/17, 12:13:36 AM",Didige, Chill da. Steph calls these convenient work lunches. One hour so you catch up but just enough
285,"12/12/17, 12:25:04 AM",Sush, Yaa
286,"12/12/17, 12:44:15 AM",Didige, Are you in Chennai
287,"12/12/17, 12:44:36 AM",Sush, Yesss
288,"12/12/17, 12:44:44 AM",Didige, Hmmmm
289,"12/12/17, 12:45:02 AM",Didige, 🤔
290,"12/12/17, 12:45:22 AM",Sush, Kya kya kya
291,"12/12/17, 12:45:27 AM",Didige, Hmmm
292,"12/12/17, 12:45:36 AM",Didige, Anni observe chesthunna
293,"12/12/17, 12:45:42 AM",Sush, 😖
294,"12/12/17, 12:46:01 AM",Didige, Ye kya hain
295,"12/12/17, 12:46:32 AM",Sush, 🤓
296,"12/12/17, 12:46:42 AM",Didige, 😕
297,"12/12/17, 12:47:34 AM",Sush, Sometimes I feel like sanity is so fucking fragile
298,"12/12/17, 12:47:51 AM",Didige, Kya hua mamaaa
299,"12/12/17, 12:48:05 AM",Sush, Kuch hua nahi
300,"12/12/17, 12:48:31 AM",Sush, Just who are we
301,"12/12/17, 12:48:36 AM",Sush, What do our lives mean
302,"12/12/17, 12:48:53 AM",Sush, I think our parents had very set anchors in their lives at our age
303,"12/12/17, 12:49:13 AM",Didige, Existential mornings?
304,"12/12/17, 12:49:20 AM",Sush, Our generation is both v lucky to not have it and condemned by not having it
305,"12/12/17, 12:50:04 AM",Didige, Yaaa imagine we had 'settled' by now
306,"12/12/17, 12:50:12 AM",Didige, I don't think we'd like that
307,"12/12/17, 1:02:02 AM",Sush, Sometimes I don't know
308,"12/12/17, 1:02:15 AM",Sush, I acutely feel an absence of anchor sometimes
309,"12/12/17, 1:18:58 AM",Didige, Means You want clarity ?
310,"12/12/17, 2:35:58 AM",Sush, Means I struggle a lot with feeling centred often
311,"12/12/17, 2:36:19 AM",Sush, Like I don't have a sense of a home
312,"12/12/17, 2:36:32 AM",Sush, I often feel adrift and afloat
313,"12/12/17, 2:36:51 AM",Sush," Sometimes that feels like freedom, sometimes that feels like I'm completely lost"
314,"12/12/17, 2:37:05 AM",Sush, Lol ya I guess existential morning a
315,"12/12/17, 2:37:09 AM",Sush, *mornings
316,"12/12/17, 2:37:14 AM",Sush, 😅
317,"12/12/17, 2:37:43 AM",Didige, Woh toh I understood heh
318,"12/12/17, 2:37:45 AM",Didige, Hehe
319,"12/12/17, 2:37:54 AM",Sush, 😂
320,"12/12/17, 2:37:58 AM",Didige, What is your definition of home
321,"12/12/17, 2:38:19 AM",Didige, Not what is home to you since you're saying you don't feel a home.
322,"12/12/17, 2:38:27 AM",Didige, Start from what do you think is home
323,"12/12/17, 2:38:55 AM",Sush, I guess part of this is grad school also - I have been 'on my way' somewhere for many years now
324,"12/12/17, 2:39:00 AM",Sush, Since I graduated actually
325,"12/12/17, 2:39:19 AM",Sush, Been floating from place to place - on my way to something
326,"12/12/17, 2:39:22 AM",Sush, Which was great
327,"12/12/17, 2:39:30 AM",Sush, Now I want some stability
328,"12/12/17, 2:39:44 AM",Sush, That's one of the reasons I want to stay on in Chicago for a bit
329,"12/12/17, 2:39:51 AM",Didige, Ya I think it's mostly grad school
330,"12/12/17, 2:40:01 AM",Didige, I think that's a good idea
331,"12/12/17, 2:40:30 AM",Sush, Yaaa I think it'll be good for me!
332,"12/12/17, 2:40:38 AM",Didige, Hauuuu
333,"[12/12/17, 2:41:07 AM",Sush, ‎image omitted
334,"12/12/17, 2:41:51 AM",Didige, Ooh hot!
335,"12/12/17, 2:47:06 AM",Sush, Little Riggs
336,"12/12/17, 2:47:08 AM",Sush, Digggs
337,"[13/12/17, 5:44:04 AM",Sush, ‎image omitted
338,"13/12/17, 5:49:00 AM",Didige, Haircuts?
339,"13/12/17, 5:49:18 AM",Didige, Nice! Shape dera face ko
340,"13/12/17, 5:49:21 AM",Didige, Nice bag
341,"13/12/17, 5:53:55 AM",Sush, Thanksss! New bag
342,"13/12/17, 5:53:58 AM",Sush, No haircut
343,"13/12/17, 5:54:11 AM",Sush, Just sending hi Didige selfie
344,"13/12/17, 5:54:14 AM",Sush, Got pedicure
345,"14/12/17, 6:01:50 AM",Didige, Sorry been on set
346,"14/12/17, 6:01:59 AM",Didige, Hi flushy
347,"14/12/17, 6:02:05 AM",Didige, Ohh haha
348,"14/12/17, 6:02:09 AM",Didige, Well it looks great
349,"14/12/17, 7:18:05 AM",Didige, Without haircut also I meant
350,"16/12/17, 11:21:55 PM",Sush, Thabksss
351,"17/12/17, 10:54:55 AM",Didige, Dude
352,"17/12/17, 10:54:59 AM",Didige, Are you back?
353,"17/12/17, 5:27:49 PM",Sush, Hiii
354,"17/12/17, 5:27:54 PM",Sush, Yes
355,"17/12/17, 5:28:00 PM",Sush, Last night!
356,"17/12/17, 6:48:21 PM",Didige, Test
357,"[17/12/17, 9:19:05 PM",Sush, ‎image omitted
358,"17/12/17, 11:14:55 PM",Sush, Test
359,"17/12/17, 11:22:50 PM",Didige, By god 👋🏼
360,"18/12/17, 1:22:00 AM",Sush, Omg
361,"18/12/17, 1:22:08 AM",Sush, V stressful morning
362,"18/12/17, 1:28:04 AM",Didige, What's up
363,"18/12/17, 1:28:32 AM",Sush, Mikhail
364,"18/12/17, 1:28:37 AM",Sush, Wants to be friends
365,"18/12/17, 1:28:39 AM",Sush, Apologises
366,"18/12/17, 1:28:44 AM",Sush, I said no
367,"18/12/17, 1:28:58 AM",Sush, If I feel like it and stop being pissed I'll reach out
368,"18/12/17, 1:29:15 AM",Sush, Blocked him off now
369,"18/12/17, 1:29:22 AM",Sush, But so fucking triggering
370,"18/12/17, 1:29:36 AM",Sush, He's dating that Valentina lol
371,"18/12/17, 1:31:46 AM",Didige, Yabbbahh whattey diffys
372,"18/12/17, 1:32:00 AM",Sush, I don't get him at all
373,"18/12/17, 1:32:02 AM",Didige, Best
374,"18/12/17, 1:32:05 AM",Didige, Valentina is the 33 year old?
375,"18/12/17, 1:32:07 AM",Sush, Yep
376,"18/12/17, 1:32:12 AM",Sush, In ITALY
377,"18/12/17, 1:32:31 AM",Didige, That woman is such a goubey 😅
378,"18/12/17, 1:33:32 AM",Sush, It makes me feel like shit also
379,"18/12/17, 1:33:44 AM",Sush, He'd rather be with a grandmother in another continent
380,"18/12/17, 1:33:45 AM",Sush, Than me
381,"18/12/17, 2:01:31 AM",Didige, Macha he's clearly immature
382,"18/12/17, 2:33:59 AM",Didige, To choose a grandmother in an across continent instead of youuuuu
383,"18/12/17, 2:34:56 AM",Sush, Ya
384,"18/12/17, 2:35:01 AM",Sush, He's obsessed with her
385,"18/12/17, 2:35:04 AM",Sush, I can't even
386,"18/12/17, 2:35:13 AM",Didige, 🙄
387,"18/12/17, 2:35:37 AM",Didige, Initial fun he wants can't commit to anything beyond types no?
388,"18/12/17, 2:35:44 AM",Sush, Ya for sure
389,"18/12/17, 2:35:47 AM",Sush, Intimacy whore also
390,"18/12/17, 2:35:53 AM",Sush, Dials up in no time
391,"18/12/17, 2:35:56 AM",Sush, 0 to 100
392,"18/12/17, 2:36:02 AM",Sush, Then 100 to 0
393,"18/12/17, 2:36:12 AM",Didige, Howlaaaaa
394,"18/12/17, 2:36:25 AM",Sush, I was like you admit you're not poly
395,"18/12/17, 2:36:33 AM",Sush," You didn't want to choose, you wanted both"
396,"18/12/17, 2:36:51 AM",Sush, You're not actually poly
397,"18/12/17, 2:50:36 AM",Didige, What he said
398,"18/12/17, 3:18:08 AM",Sush, He said ya you're right
399,"18/12/17, 3:18:21 AM",Sush, I was too selfish to choose
400,"18/12/17, 3:43:53 AM",Sush, Maybe he's actually in love with This woman or something
401,"18/12/17, 3:43:56 AM",Sush, Who knows
402,"18/12/17, 3:44:02 AM",Sush, Maybe they'll end up together
403,"18/12/17, 3:44:07 AM",Sush, Crazy and crazy +
404,"18/12/17, 3:48:39 AM",Sush, Kaiku mere ko
405,"18/12/17, 9:24:29 AM",Didige, Exactly kaiku ye sab lolliiii
406,"18/12/17, 9:25:58 AM",Didige, also yes definitely happier than the rest of the year !
407,"18/12/17, 9:54:18 AM",Sush, Pah
408,"18/12/17, 9:54:27 AM",Sush, Made me cry after some good days
409,"18/12/17, 9:54:35 AM",Sush, 🙏🏽🙏🏽
410,"18/12/17, 9:57:26 AM",Didige, good to cry but must take lite after
411,"18/12/17, 9:57:29 AM",Didige, 
412,"18/12/17, 9:57:36 AM",Didige, because fuck boys?
413,"18/12/17, 9:57:39 AM",Didige, 
414,"18/12/17, 9:59:33 AM",Sush, Yaar theoretically fuckboy hai toh bhi Feelings are Feelings
415,"18/12/17, 10:00:15 AM",Sush," and like, I know you didn't think much of him - but I did and I invested and I felt how I felt"
416,"18/12/17, 10:22:16 AM",Sush, I feel like I need to hook up with Chenji to move on 😂
417,"18/12/17, 10:31:42 AM",Didige, Why do you make me sound like the monster in your life mamaaaa
418,"18/12/17, 10:32:19 AM",Didige," I am saying fuck him. like fuck , boys. I may not have been a fan but I know how much you liked him"
419,"18/12/17, 10:32:20 AM",Didige, goubey
420,"18/12/17, 10:32:39 AM",Didige, Let's find you new boy
421,"18/12/17, 10:32:52 AM",Sush, Not monster and all
422,"18/12/17, 10:33:11 AM",Sush, Btw what was monster.com
423,"18/12/17, 10:33:16 AM",Sush, Some ad used to come no?
424,"18/12/17, 10:33:40 AM",Didige, FUCK YOU BRO
425,"18/12/17, 10:34:05 AM",Sush, Ya no I mean sometimes it doesn't make sense but it is what it is
